Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABE,1,0.0,0.0,0.0,0.0,89.0,16.0
ABE,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,3,337.0,0.0,0.0,0.0,6.0,21.0
ABE,4,192.0,185.0,31.0,0.0,72.0,12.0
ABE,5,5.0,0.0,8.0,0.0,9.0,0.0
ABE,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,7,29.0,0.0,0.0,0.0,0.0,11.0
ABE,8,19.0,0.0,0.0,0.0,0.0,4.0
ABE,9,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,10,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,11,0.0,0.0,2.0,0.0,183.0,0.0
ABE,12,12.0,0.0,19.0,0.0,0.0,0.0
ABE,13,592.0,0.0,0.0,0.0,0.0,39.0
ABE,14,66.0,0.0,0.0,0.0,0.0,21.0
ABE,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,18,0.0,105.0,0.0,0.0,190.0,34.0
ABE,19,0.0,0.0,0.0,0.0,0.0,1.0
ABE,20,0.0,0.0,0.0,0.0,0.0,6.0
ABE,21,0.0,0.0,0.0,0.0,0.0,19.0
ABE,22,0.0,0.0,10.0,0.0,18.0,0.0
ABE,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,27,0.0,0.0,0.0,0.0,0.0,1.0
ABE,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,29,0.0,0.0,11.0,0.0,9.0,0.0
ABE,30,0.0,0.0,0.0,0.0,108.0,17.0
ABE,31,60.0,0.0,11.0,0.0,259.0,19.0
ABQ,1,42.0,0.0,79.0,0.0,147.0,174.0
ABQ,2,24.0,0.0,105.0,0.0,159.0,135.0
ABQ,3,251.0,0.0,205.0,0.0,782.0,86.0
ABQ,4,385.0,16.0,241.0,0.0,775.0,15.0
ABQ,5,355.0,0.0,19.0,0.0,499.0,168.0
ABQ,6,102.0,0.0,145.0,0.0,439.0,75.0
ABQ,7,51.0,0.0,90.0,0.0,1009.0,200.0
ABQ,8,94.0,0.0,121.0,0.0,315.0,84.0
ABQ,9,19.0,0.0,32.0,0.0,450.0,70.0
ABQ,10,181.0,0.0,96.0,0.0,377.0,157.0
ABQ,11,103.0,46.0,184.0,0.0,544.0,188.0
ABQ,12,13.0,30.0,50.0,0.0,79.0,107.0
ABQ,13,95.0,0.0,17.0,0.0,212.0,135.0
ABQ,14,22.0,94.0,38.0,0.0,353.0,186.0
ABQ,15,4.0,10.0,262.0,0.0,310.0,41.0
ABQ,16,39.0,0.0,18.0,0.0,601.0,177.0
ABQ,17,23.0,0.0,52.0,0.0,328.0,287.0
ABQ,18,147.0,0.0,54.0,0.0,400.0,143.0
ABQ,19,237.0,0.0,12.0,0.0,77.0,108.0
ABQ,20,509.0,0.0,124.0,0.0,185.0,189.0
ABQ,21,141.0,0.0,10.0,0.0,282.0,171.0
ABQ,22,13.0,62.0,90.0,0.0,720.0,41.0
ABQ,23,487.0,0.0,19.0,0.0,267.0,132.0
ABQ,24,43.0,0.0,45.0,0.0,207.0,164.0
ABQ,25,14.0,69.0,89.0,0.0,240.0,115.0
ABQ,26,89.0,7.0,9.0,0.0,46.0,56.0
ABQ,27,136.0,0.0,246.0,0.0,89.0,138.0
ABQ,28,207.0,31.0,42.0,0.0,129.0,115.0
ABQ,29,16.0,0.0,49.0,0.0,212.0,12.0
ABQ,30,559.0,0.0,133.0,0.0,117.0,50.0
ABQ,31,167.0,150.0,59.0,0.0,77.0,203.0
ABR,1,0.0,0.0,0.0,0.0,0.0,1.0
ABR,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,3,1.0,0.0,12.0,0.0,3.0,0.0
ABR,4,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,5,0.0,0.0,0.0,0.0,0.0,7.0
ABR,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,7,16.0,0.0,2.0,0.0,0.0,0.0
ABR,8,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,9,0.0,0.0,0.0,0.0,0.0,3.0
ABR,10,0.0,0.0,0.0,0.0,0.0,1.0
ABR,11,0.0,0.0,0.0,0.0,0.0,15.0
ABR,12,0.0,0.0,0.0,0.0,25.0,19.0
ABR,13,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,14,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,16,19.0,0.0,1.0,0.0,0.0,0.0
ABR,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,18,0.0,0.0,0.0,0.0,0.0,5.0
ABR,19,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,20,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,21,0.0,0.0,0.0,0.0,0.0,3.0
ABR,22,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,24,0.0,0.0,0.0,0.0,0.0,2.0
ABR,25,0.0,0.0,0.0,0.0,0.0,4.0
ABR,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,27,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,30,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,31,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,1,0.0,0.0,0.0,0.0,0.0,1.0
ABY,2,0.0,0.0,0.0,0.0,0.0,5.0
ABY,3,0.0,0.0,0.0,0.0,19.0,10.0
ABY,4,0.0,0.0,0.0,0.0,137.0,9.0
ABY,5,0.0,0.0,44.0,0.0,19.0,0.0
ABY,6,114.0,0.0,0.0,0.0,0.0,13.0
ABY,7,5.0,0.0,13.0,0.0,0.0,0.0
ABY,8,0.0,0.0,0.0,0.0,0.0,9.0
ABY,9,0.0,0.0,0.0,0.0,0.0,6.0
ABY,10,0.0,0.0,65.0,0.0,22.0,0.0
ABY,11,0.0,0.0,0.0,0.0,0.0,6.0
ABY,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,13,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,14,0.0,0.0,0.0,0.0,55.0,2.0
ABY,15,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,1,0.0,0.0,0.0,0.0,0.0,3.0
ACK,2,0.0,0.0,266.0,0.0,0.0,0.0
ACK,3,3.0,0.0,0.0,0.0,20.0,25.0
ACK,4,33.0,0.0,1.0,5.0,95.0,52.0
ACK,5,44.0,0.0,41.0,32.0,245.0,0.0
ACK,6,15.0,0.0,25.0,21.0,209.0,0.0
ACK,7,20.0,0.0,84.0,6.0,323.0,0.0
ACK,8,0.0,0.0,0.0,0.0,0.0,2.0
ACK,9,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,10,0.0,0.0,0.0,0.0,0.0,4.0
ACK,11,0.0,0.0,94.0,0.0,0.0,0.0
ACK,12,359.0,0.0,6.0,9.0,0.0,45.0
ACK,13,5.0,0.0,18.0,0.0,32.0,18.0
ACK,14,0.0,0.0,0.0,0.0,0.0,10.0
ACK,15,0.0,0.0,0.0,0.0,0.0,8.0
ACK,16,13.0,0.0,0.0,22.0,20.0,25.0
ACK,17,0.0,0.0,0.0,0.0,0.0,24.0
ACK,18,9.0,0.0,404.0,0.0,153.0,38.0
ACK,19,214.0,0.0,56.0,15.0,154.0,43.0
ACK,20,148.0,0.0,0.0,0.0,162.0,23.0
ACK,21,0.0,0.0,0.0,0.0,0.0,9.0
ACK,22,0.0,0.0,0.0,0.0,0.0,16.0
ACK,23,9.0,0.0,3.0,22.0,27.0,23.0
ACK,24,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,25,6.0,0.0,20.0,0.0,0.0,0.0
ACK,26,6.0,0.0,0.0,0.0,55.0,22.0
ACK,27,0.0,0.0,0.0,0.0,0.0,26.0
ACK,28,0.0,0.0,17.0,0.0,25.0,0.0
ACK,29,0.0,0.0,0.0,0.0,0.0,3.0
ACK,30,0.0,0.0,0.0,0.0,0.0,8.0
ACK,31,0.0,0.0,0.0,0.0,0.0,19.0
ACV,1,0.0,0.0,0.0,0.0,0.0,21.0
ACV,2,0.0,0.0,0.0,0.0,128.0,2.0
ACV,3,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,4,0.0,0.0,1.0,0.0,26.0,15.0
ACV,5,0.0,0.0,0.0,0.0,0.0,17.0
ACV,6,0.0,0.0,62.0,0.0,105.0,2.0
ACV,7,0.0,0.0,0.0,0.0,79.0,5.0
ACV,8,0.0,0.0,0.0,0.0,0.0,25.0
ACV,9,0.0,0.0,182.0,0.0,173.0,0.0
ACV,10,0.0,30.0,52.0,0.0,124.0,11.0
ACV,11,0.0,0.0,9.0,0.0,74.0,9.0
ACV,12,0.0,0.0,0.0,0.0,46.0,2.0
ACV,13,1.0,0.0,37.0,0.0,174.0,0.0
ACV,14,0.0,0.0,199.0,0.0,217.0,24.0
ACV,15,0.0,0.0,116.0,0.0,83.0,0.0
ACV,16,0.0,0.0,0.0,0.0,63.0,5.0
ACV,17,0.0,0.0,56.0,0.0,71.0,-0.0
ACV,18,0.0,0.0,27.0,0.0,104.0,0.0
ACV,19,0.0,0.0,25.0,0.0,0.0,0.0
ACV,20,0.0,0.0,174.0,0.0,61.0,0.0
ACV,21,0.0,0.0,443.0,0.0,32.0,0.0
ACV,22,0.0,0.0,30.0,0.0,100.0,9.0
ACV,23,0.0,0.0,0.0,0.0,42.0,4.0
ACV,24,0.0,0.0,113.0,0.0,0.0,0.0
ACV,25,0.0,0.0,35.0,0.0,33.0,0.0
ACV,26,0.0,0.0,38.0,0.0,52.0,0.0
ACV,27,0.0,0.0,0.0,0.0,0.0,16.0
ACV,28,0.0,0.0,0.0,0.0,18.0,3.0
ACV,29,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,30,0.0,0.0,1.0,0.0,75.0,0.0
ACV,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACY,1,0.0,0.0,156.0,0.0,0.0,12.0
ACY,2,0.0,0.0,149.0,0.0,0.0,22.0
ACY,3,0.0,0.0,249.0,0.0,0.0,0.0
ACY,4,0.0,0.0,207.0,0.0,0.0,0.0
ACY,5,0.0,0.0,123.0,0.0,0.0,22.0
ACY,6,14.0,0.0,2.0,0.0,84.0,21.0
ACY,7,1.0,0.0,57.0,0.0,0.0,0.0
ACY,8,112.0,0.0,15.0,0.0,37.0,16.0
ACY,9,0.0,0.0,0.0,0.0,0.0,7.0
ACY,10,3.0,0.0,290.0,0.0,0.0,0.0
ACY,11,22.0,0.0,134.0,0.0,0.0,34.0
ACY,12,10.0,0.0,72.0,0.0,199.0,0.0
ACY,13,8.0,0.0,0.0,0.0,10.0,5.0
ACY,14,0.0,0.0,38.0,0.0,0.0,5.0
ACY,15,0.0,0.0,46.0,0.0,0.0,1.0
ACY,16,0.0,0.0,0.0,0.0,0.0,-0.0
