Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABE,1,7.0,0.0,0.0,0.0,48.0,8.0
ABE,2,0.0,0.0,29.0,0.0,0.0,2.0
ABE,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,4,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,5,0.0,0.0,0.0,0.0,0.0,21.0
ABE,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,7,0.0,0.0,18.0,0.0,0.0,11.0
ABE,8,57.0,0.0,30.0,0.0,0.0,0.0
ABE,9,0.0,0.0,0.0,0.0,0.0,36.0
ABE,10,0.0,0.0,226.0,0.0,172.0,0.0
ABE,11,0.0,0.0,0.0,0.0,0.0,17.0
ABE,12,56.0,0.0,64.0,0.0,30.0,0.0
ABE,13,0.0,0.0,8.0,0.0,7.0,13.0
ABE,14,0.0,0.0,1.0,0.0,101.0,10.0
ABE,15,0.0,0.0,0.0,0.0,0.0,17.0
ABE,16,0.0,0.0,0.0,0.0,0.0,3.0
ABE,17,0.0,0.0,34.0,0.0,196.0,0.0
ABE,18,0.0,0.0,0.0,0.0,174.0,31.0
ABE,19,19.0,0.0,0.0,0.0,0.0,15.0
ABE,20,169.0,0.0,181.0,0.0,77.0,0.0
ABE,21,0.0,0.0,0.0,0.0,73.0,19.0
ABE,22,0.0,0.0,16.0,0.0,0.0,0.0
ABE,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,24,22.0,0.0,8.0,0.0,1.0,0.0
ABE,25,0.0,0.0,122.0,0.0,0.0,0.0
ABE,26,0.0,0.0,41.0,0.0,0.0,0.0
ABE,27,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,28,5.0,0.0,25.0,0.0,92.0,0.0
ABE,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,30,0.0,0.0,0.0,0.0,157.0,11.0
ABE,31,0.0,0.0,0.0,0.0,134.0,32.0
ABQ,1,88.0,0.0,16.0,0.0,293.0,135.0
ABQ,2,32.0,0.0,26.0,0.0,11.0,45.0
ABQ,3,49.0,0.0,10.0,0.0,191.0,41.0
ABQ,4,0.0,21.0,0.0,0.0,0.0,75.0
ABQ,5,984.0,0.0,88.0,0.0,247.0,97.0
ABQ,6,29.0,0.0,100.0,0.0,249.0,227.0
ABQ,7,4.0,0.0,24.0,0.0,242.0,108.0
ABQ,8,40.0,0.0,46.0,0.0,253.0,69.0
ABQ,9,77.0,0.0,92.0,0.0,357.0,0.0
ABQ,10,274.0,23.0,50.0,0.0,122.0,142.0
ABQ,11,28.0,0.0,101.0,0.0,474.0,19.0
ABQ,12,143.0,0.0,27.0,0.0,117.0,103.0
ABQ,13,52.0,0.0,94.0,0.0,839.0,160.0
ABQ,14,32.0,164.0,30.0,0.0,331.0,143.0
ABQ,15,1341.0,20.0,101.0,0.0,262.0,161.0
ABQ,16,4.0,0.0,18.0,0.0,96.0,115.0
ABQ,17,304.0,0.0,62.0,0.0,320.0,54.0
ABQ,18,71.0,0.0,66.0,0.0,236.0,10.0
ABQ,19,43.0,0.0,109.0,0.0,268.0,145.0
ABQ,20,444.0,0.0,70.0,0.0,246.0,71.0
ABQ,21,101.0,13.0,299.0,0.0,701.0,49.0
ABQ,22,194.0,0.0,100.0,0.0,483.0,123.0
ABQ,23,168.0,2.0,123.0,0.0,500.0,120.0
ABQ,24,36.0,0.0,138.0,0.0,878.0,80.0
ABQ,25,14.0,0.0,77.0,0.0,287.0,72.0
ABQ,26,44.0,0.0,87.0,0.0,245.0,66.0
ABQ,27,302.0,200.0,44.0,0.0,596.0,175.0
ABQ,28,55.0,0.0,171.0,0.0,456.0,105.0
ABQ,29,34.0,0.0,10.0,0.0,80.0,93.0
ABQ,30,27.0,0.0,61.0,0.0,502.0,139.0
ABQ,31,36.0,0.0,54.0,0.0,89.0,115.0
ABR,1,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,4,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,5,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,6,0.0,0.0,0.0,0.0,0.0,-0.0
