Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABE,1,0.0,0.0,0.0,0.0,0.0,10.0
ABE,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,4,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,5,0.0,9.0,95.0,0.0,0.0,0.0
ABE,6,0.0,0.0,0.0,0.0,333.0,21.0
ABE,7,99.0,0.0,0.0,0.0,0.0,16.0
ABE,8,0.0,0.0,3.0,0.0,184.0,0.0
ABE,9,0.0,0.0,0.0,0.0,36.0,14.0
ABE,10,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,11,0.0,0.0,21.0,0.0,0.0,0.0
ABE,12,0.0,10.0,53.0,0.0,26.0,0.0
ABE,13,0.0,0.0,11.0,0.0,7.0,0.0
ABE,14,0.0,0.0,18.0,0.0,0.0,0.0
ABE,15,280.0,0.0,20.0,0.0,50.0,20.0
ABE,16,0.0,0.0,37.0,0.0,0.0,0.0
ABE,17,28.0,0.0,49.0,0.0,103.0,0.0
ABE,18,8.0,0.0,0.0,0.0,8.0,22.0
ABE,19,15.0,0.0,36.0,0.0,29.0,0.0
ABE,20,0.0,0.0,0.0,0.0,29.0,26.0
ABE,21,4.0,0.0,20.0,0.0,34.0,28.0
ABE,22,2.0,0.0,0.0,0.0,13.0,10.0
ABE,23,7.0,0.0,17.0,0.0,0.0,0.0
ABE,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,25,2.0,0.0,23.0,0.0,0.0,0.0
ABE,26,0.0,0.0,0.0,0.0,77.0,9.0
ABE,27,0.0,0.0,0.0,0.0,25.0,17.0
ABE,28,0.0,0.0,0.0,0.0,98.0,24.0
ABE,29,0.0,0.0,0.0,0.0,22.0,16.0
ABE,30,0.0,0.0,0.0,0.0,0.0,7.0
ABE,31,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,1,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,4,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,5,0.0,0.0,0.0,0.0,40.0,7.0
ABI,7,0.0,0.0,0.0,0.0,0.0,12.0
ABI,8,23.0,0.0,21.0,0.0,16.0,0.0
ABI,9,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,11,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,14,10.0,0.0,14.0,0.0,0.0,0.0
ABI,15,0.0,0.0,1.0,0.0,18.0,0.0
ABI,16,0.0,0.0,19.0,0.0,0.0,0.0
ABI,17,0.0,0.0,3.0,0.0,331.0,0.0
ABI,18,2.0,0.0,6.0,0.0,267.0,0.0
ABI,19,2.0,0.0,13.0,0.0,149.0,0.0
ABI,20,0.0,0.0,0.0,0.0,0.0,8.0
ABI,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,22,0.0,0.0,8.0,0.0,14.0,0.0
ABI,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,25,0.0,0.0,0.0,0.0,0.0,15.0
ABI,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,27,0.0,0.0,0.0,0.0,0.0,4.0
ABI,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,30,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,31,0.0,0.0,0.0,0.0,0.0,-0.0
ABQ,1,0.0,0.0,0.0,0.0,0.0,60.0
ABQ,2,6.0,37.0,47.0,0.0,143.0,0.0
ABQ,3,23.0,0.0,79.0,0.0,25.0,23.0
ABQ,4,0.0,34.0,19.0,0.0,7.0,62.0
ABQ,5,32.0,0.0,48.0,0.0,259.0,65.0
ABQ,6,6.0,0.0,34.0,0.0,103.0,44.0
ABQ,7,0.0,0.0,71.0,0.0,0.0,85.0
ABQ,8,60.0,0.0,245.0,0.0,159.0,126.0
ABQ,9,90.0,0.0,0.0,0.0,38.0,124.0
ABQ,10,23.0,0.0,5.0,0.0,58.0,30.0
ABQ,11,4.0,0.0,159.0,0.0,59.0,0.0
ABQ,12,82.0,0.0,97.0,0.0,226.0,61.0
ABQ,13,6.0,0.0,17.0,0.0,87.0,24.0
ABQ,14,263.0,0.0,0.0,0.0,121.0,92.0
ABQ,15,209.0,0.0,248.0,0.0,326.0,151.0
ABQ,16,61.0,135.0,192.0,0.0,667.0,3.0
ABQ,17,314.0,0.0,78.0,0.0,1073.0,194.0
ABQ,18,905.0,0.0,166.0,0.0,716.0,291.0
ABQ,19,431.0,9.0,131.0,16.0,454.0,100.0
ABQ,20,106.0,0.0,85.0,0.0,145.0,164.0
ABQ,21,18.0,0.0,195.0,0.0,223.0,84.0
ABQ,22,493.0,168.0,291.0,0.0,972.0,103.0
ABQ,23,138.0,2865.0,731.0,0.0,2220.0,0.0
ABQ,24,487.0,0.0,42.0,0.0,255.0,53.0
ABQ,25,86.0,0.0,89.0,0.0,347.0,28.0
ABQ,26,23.0,0.0,212.0,0.0,489.0,235.0
ABQ,27,502.0,0.0,154.0,0.0,329.0,270.0
ABQ,28,664.0,0.0,111.0,0.0,209.0,282.0
ABQ,29,307.0,0.0,40.0,0.0,83.0,177.0
ABQ,30,76.0,0.0,171.0,0.0,141.0,146.0
ABQ,31,21.0,0.0,12.0,17.0,63.0,142.0
ABR,1,0.0,0.0,0.0,0.0,0.0,23.0
ABR,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,3,0.0,0.0,0.0,0.0,0.0,5.0
ABR,4,0.0,0.0,0.0,0.0,0.0,3.0
ABR,5,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,7,46.0,0.0,0.0,0.0,0.0,7.0
ABR,8,0.0,0.0,18.0,0.0,87.0,0.0
ABR,9,0.0,0.0,0.0,0.0,0.0,5.0
ABR,10,0.0,0.0,21.0,0.0,0.0,0.0
ABR,11,411.0,0.0,16.0,0.0,20.0,0.0
ABR,12,0.0,0.0,0.0,0.0,107.0,13.0
ABR,13,0.0,0.0,19.0,0.0,0.0,0.0
ABR,14,0.0,0.0,0.0,0.0,0.0,7.0
ABR,15,0.0,7.0,16.0,0.0,58.0,4.0
ABR,16,0.0,0.0,11.0,13.0,0.0,0.0
ABR,17,92.0,0.0,7.0,0.0,0.0,13.0
ABR,18,0.0,24.0,1.0,0.0,0.0,15.0
ABR,19,0.0,0.0,0.0,0.0,0.0,4.0
ABR,20,0.0,0.0,0.0,0.0,0.0,1.0
ABR,21,0.0,0.0,0.0,0.0,132.0,19.0
ABR,22,14.0,0.0,1.0,0.0,0.0,0.0
ABR,23,0.0,0.0,0.0,0.0,0.0,9.0
ABR,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,26,0.0,0.0,0.0,0.0,225.0,18.0
ABR,27,0.0,0.0,0.0,0.0,0.0,14.0
ABR,28,0.0,0.0,0.0,0.0,0.0,10.0
ABR,29,0.0,0.0,0.0,0.0,0.0,27.0
ABR,30,0.0,0.0,0.0,0.0,0.0,20.0
ABR,31,0.0,0.0,0.0,0.0,0.0,1.0
ABY,1,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,2,0.0,0.0,0.0,0.0,0.0,1.0
ABY,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,4,0.0,0.0,0.0,0.0,0.0,22.0
ABY,5,0.0,0.0,2.0,0.0,90.0,3.0
ABY,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,7,0.0,0.0,0.0,0.0,0.0,13.0
ABY,8,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,9,0.0,0.0,0.0,0.0,69.0,4.0
ABY,10,136.0,0.0,0.0,0.0,0.0,9.0
ABY,11,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,12,4.0,0.0,0.0,0.0,54.0,4.0
ABY,13,5.0,0.0,10.0,0.0,3.0,0.0
ABY,14,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,18,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,19,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,20,0.0,0.0,0.0,0.0,0.0,11.0
ABY,21,0.0,0.0,0.0,0.0,0.0,4.0
ABY,22,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,24,297.0,0.0,0.0,0.0,0.0,6.0
ABY,25,0.0,0.0,0.0,0.0,0.0,-0.0
