Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABE,1,0.0,0.0,0.0,0.0,0.0,15.0
ABE,2,4.0,2.0,61.0,0.0,122.0,0.0
ABE,3,0.0,0.0,0.0,0.0,89.0,19.0
ABE,4,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,5,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,6,0.0,0.0,2.0,0.0,60.0,0.0
ABE,7,0.0,0.0,786.0,0.0,0.0,8.0
ABE,8,41.0,0.0,160.0,0.0,118.0,68.0
ABE,9,56.0,0.0,78.0,0.0,74.0,0.0
ABE,10,244.0,0.0,0.0,0.0,0.0,31.0
ABE,11,406.0,0.0,0.0,0.0,0.0,10.0
ABE,12,8.0,0.0,25.0,0.0,50.0,0.0
ABE,13,0.0,0.0,0.0,0.0,0.0,2.0
ABE,14,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,15,0.0,0.0,19.0,0.0,0.0,0.0
ABE,16,0.0,0.0,86.0,0.0,0.0,0.0
ABE,17,0.0,0.0,51.0,0.0,0.0,0.0
ABE,18,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,19,0.0,0.0,0.0,0.0,0.0,3.0
ABE,20,0.0,0.0,0.0,0.0,0.0,2.0
ABE,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,22,471.0,75.0,80.0,0.0,96.0,66.0
ABE,23,279.0,0.0,17.0,0.0,0.0,83.0
ABE,24,0.0,0.0,267.0,0.0,0.0,0.0
ABE,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,27,0.0,0.0,0.0,0.0,121.0,40.0
ABE,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,29,0.0,0.0,0.0,0.0,56.0,37.0
ABE,30,0.0,0.0,0.0,0.0,121.0,37.0
ABE,31,0.0,0.0,16.0,0.0,0.0,211.0
ABI,1,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,2,0.0,0.0,0.0,0.0,179.0,6.0
ABI,3,0.0,0.0,0.0,0.0,46.0,9.0
ABI,4,4.0,0.0,12.0,0.0,7.0,0.0
ABI,5,0.0,0.0,0.0,0.0,29.0,-0.0
ABI,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,7,0.0,0.0,0.0,0.0,75.0,2.0
ABI,8,0.0,0.0,0.0,0.0,0.0,1.0
ABI,9,0.0,0.0,0.0,0.0,22.0,-0.0
ABI,10,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,11,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,13,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,16,0.0,0.0,0.0,0.0,261.0,2.0
ABI,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,18,0.0,0.0,14.0,0.0,41.0,0.0
ABI,19,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,20,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,22,0.0,0.0,2.0,0.0,130.0,0.0
ABI,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,24,1.0,0.0,46.0,0.0,0.0,0.0
ABI,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,27,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,29,0.0,0.0,18.0,0.0,0.0,0.0
ABI,30,0.0,0.0,0.0,0.0,0.0,4.0
ABI,31,0.0,0.0,0.0,0.0,0.0,-0.0
ABQ,1,36.0,0.0,69.0,0.0,220.0,92.0
ABQ,2,148.0,69.0,321.0,0.0,702.0,0.0
ABQ,3,63.0,0.0,101.0,0.0,378.0,122.0
ABQ,4,43.0,0.0,114.0,0.0,252.0,67.0
ABQ,5,57.0,0.0,242.0,0.0,511.0,0.0
ABQ,6,910.0,668.0,314.0,18.0,284.0,0.0
ABQ,7,290.0,0.0,123.0,0.0,330.0,6.0
ABQ,8,167.0,0.0,52.0,0.0,174.0,64.0
ABQ,9,92.0,0.0,326.0,0.0,196.0,0.0
ABQ,10,0.0,0.0,32.0,0.0,8.0,55.0
ABQ,11,13.0,0.0,76.0,0.0,29.0,4.0
ABQ,12,31.0,0.0,44.0,0.0,489.0,104.0
ABQ,13,451.0,0.0,118.0,0.0,206.0,0.0
ABQ,14,6.0,0.0,35.0,0.0,30.0,18.0
ABQ,15,943.0,129.0,143.0,0.0,374.0,0.0
ABQ,16,76.0,0.0,324.0,0.0,238.0,89.0
ABQ,17,0.0,0.0,39.0,0.0,0.0,6.0
ABQ,18,96.0,0.0,37.0,0.0,184.0,0.0
ABQ,19,0.0,48.0,93.0,0.0,219.0,41.0
ABQ,20,85.0,100.0,364.0,0.0,471.0,0.0
ABQ,21,127.0,7.0,78.0,0.0,138.0,0.0
ABQ,22,238.0,27.0,351.0,0.0,283.0,0.0
ABQ,23,200.0,0.0,198.0,0.0,221.0,0.0
ABQ,24,18.0,0.0,8.0,0.0,33.0,50.0
ABQ,25,23.0,0.0,35.0,0.0,25.0,2.0
ABQ,26,114.0,0.0,17.0,0.0,139.0,167.0
ABQ,27,43.0,0.0,4.0,0.0,166.0,119.0
ABQ,28,0.0,0.0,0.0,0.0,0.0,31.0
ABQ,29,100.0,0.0,4.0,0.0,17.0,81.0
ABQ,30,1.0,15.0,30.0,0.0,151.0,64.0
ABQ,31,15.0,0.0,0.0,0.0,0.0,4.0
ABR,1,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,2,7.0,0.0,12.0,0.0,5.0,3.0
ABR,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,4,0.0,0.0,0.0,0.0,0.0,7.0
ABR,5,0.0,0.0,0.0,0.0,0.0,10.0
ABR,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,7,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,8,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,9,0.0,0.0,0.0,0.0,0.0,9.0
ABR,10,10.0,0.0,27.0,0.0,137.0,0.0
ABR,11,0.0,0.0,15.0,0.0,39.0,5.0
ABR,12,207.0,0.0,0.0,0.0,0.0,5.0
ABR,13,43.0,0.0,0.0,0.0,0.0,22.0
ABR,14,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,15,0.0,0.0,0.0,0.0,0.0,25.0
ABR,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,17,0.0,0.0,20.0,0.0,0.0,0.0
ABR,18,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,19,0.0,0.0,20.0,0.0,1245.0,0.0
ABR,20,0.0,0.0,0.0,0.0,52.0,14.0
ABR,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,22,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,23,2.0,0.0,6.0,0.0,14.0,0.0
ABR,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,25,371.0,0.0,5.0,0.0,0.0,0.0
ABR,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,27,152.0,0.0,17.0,0.0,0.0,0.0
ABR,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,29,0.0,0.0,0.0,0.0,0.0,1.0
ABR,30,0.0,0.0,0.0,0.0,0.0,15.0
ABR,31,0.0,0.0,0.0,0.0,0.0,10.0
ABY,1,0.0,0.0,0.0,0.0,47.0,1.0
ABY,2,70.0,0.0,16.0,0.0,221.0,0.0
ABY,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,4,0.0,0.0,0.0,0.0,0.0,5.0
ABY,5,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,7,0.0,0.0,2.0,0.0,55.0,0.0
ABY,8,0.0,0.0,0.0,0.0,86.0,5.0
ABY,9,0.0,0.0,0.0,0.0,0.0,5.0
ABY,10,31.0,0.0,0.0,0.0,0.0,5.0
ABY,11,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,13,0.0,0.0,1.0,0.0,41.0,7.0
ABY,14,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,18,0.0,0.0,0.0,0.0,113.0,5.0
ABY,19,35.0,0.0,0.0,0.0,0.0,7.0
ABY,20,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,21,0.0,0.0,13.0,0.0,62.0,0.0
ABY,22,66.0,0.0,17.0,0.0,224.0,0.0
ABY,23,82.0,0.0,0.0,0.0,22.0,28.0
ABY,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,27,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,30,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,1,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,2,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,3,0.0,0.0,0.0,0.0,0.0,1.0
ACT,4,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,5,0.0,0.0,0.0,0.0,54.0,14.0
ACT,6,0.0,0.0,15.0,0.0,0.0,0.0
ACT,7,158.0,0.0,0.0,0.0,155.0,11.0
ACT,8,0.0,0.0,0.0,0.0,0.0,4.0
ACT,9,0.0,0.0,0.0,0.0,35.0,18.0
ACT,10,0.0,0.0,0.0,0.0,264.0,20.0
ACT,11,87.0,0.0,16.0,0.0,0.0,0.0
ACT,12,0.0,0.0,7.0,0.0,25.0,0.0
ACT,13,4.0,0.0,12.0,0.0,16.0,11.0
ACT,14,0.0,0.0,0.0,0.0,0.0,6.0
ACT,15,0.0,0.0,2.0,0.0,122.0,0.0
ACT,16,0.0,0.0,0.0,0.0,243.0,37.0
ACT,17,157.0,0.0,0.0,0.0,0.0,24.0
ACT,18,0.0,0.0,0.0,0.0,107.0,37.0
ACT,19,0.0,0.0,0.0,0.0,0.0,29.0
ACT,20,0.0,0.0,0.0,0.0,0.0,10.0
ACT,21,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,22,38.0,0.0,13.0,0.0,0.0,0.0
ACT,23,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,24,0.0,0.0,0.0,0.0,0.0,9.0
ACT,25,0.0,0.0,1.0,0.0,22.0,3.0
ACT,26,0.0,0.0,0.0,0.0,0.0,6.0
ACT,27,0.0,0.0,0.0,0.0,0.0,14.0
ACT,28,0.0,0.0,0.0,0.0,0.0,6.0
ACT,29,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,30,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,1,0.0,0.0,0.0,0.0,25.0,1.0
ACV,2,5.0,0.0,0.0,0.0,20.0,-0.0
ACV,3,0.0,0.0,183.0,0.0,0.0,3.0
ACV,4,0.0,0.0,0.0,0.0,0.0,8.0
ACV,5,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,6,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,7,0.0,0.0,136.0,0.0,0.0,0.0
ACV,8,0.0,0.0,0.0,0.0,0.0,5.0
ACV,9,5.0,0.0,16.0,0.0,55.0,0.0
ACV,10,0.0,0.0,81.0,0.0,0.0,0.0
ACV,11,0.0,0.0,27.0,0.0,0.0,0.0
ACV,12,97.0,0.0,25.0,0.0,28.0,0.0
ACV,13,0.0,0.0,0.0,0.0,0.0,6.0
ACV,14,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,15,0.0,0.0,0.0,0.0,0.0,19.0
ACV,16,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,17,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,18,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,19,0.0,0.0,46.0,0.0,9.0,0.0
ACV,20,0.0,0.0,54.0,0.0,0.0,0.0
ACV,21,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,22,0.0,0.0,0.0,0.0,0.0,1.0
ACV,23,0.0,0.0,0.0,0.0,42.0,2.0
ACV,24,0.0,0.0,0.0,0.0,0.0,5.0
ACV,25,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,26,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,27,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,28,0.0,0.0,0.0,0.0,0.0,5.0
ACV,29,565.0,0.0,0.0,0.0,0.0,13.0
ACV,30,0.0,0.0,0.0,0.0,51.0,5.0
ACV,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACY,1,0.0,0.0,86.0,0.0,0.0,49.0
ACY,2,0.0,0.0,292.0,0.0,0.0,2.0
ACY,3,0.0,0.0,153.0,0.0,0.0,18.0
ACY,4,0.0,0.0,0.0,0.0,0.0,11.0
ACY,5,0.0,0.0,0.0,0.0,0.0,16.0
ACY,6,0.0,0.0,438.0,0.0,0.0,0.0
ACY,7,0.0,0.0,285.0,0.0,0.0,0.0
ACY,8,0.0,0.0,132.0,0.0,11.0,43.0
ACY,9,10.0,0.0,650.0,0.0,37.0,178.0
ACY,10,55.0,0.0,53.0,0.0,21.0,50.0
ACY,11,0.0,0.0,0.0,0.0,0.0,-0.0
ACY,12,0.0,0.0,0.0,0.0,0.0,4.0
ACY,13,0.0,0.0,0.0,0.0,0.0,13.0
ACY,14,0.0,0.0,19.0,0.0,0.0,33.0
ACY,15,0.0,0.0,0.0,0.0,0.0,11.0
ACY,16,0.0,0.0,0.0,0.0,53.0,49.0
ACY,17,0.0,0.0,0.0,0.0,0.0,-0.0
ACY,18,0.0,0.0,0.0,0.0,0.0,31.0
ACY,19,25.0,0.0,0.0,0.0,0.0,18.0
ACY,20,49.0,0.0,19.0,0.0,0.0,0.0
ACY,21,2.0,0.0,1.0,0.0,26.0,4.0
ACY,22,7.0,0.0,526.0,0.0,72.0,0.0
ACY,23,24.0,0.0,43.0,0.0,0.0,0.0
ACY,24,0.0,0.0,1.0,0.0,123.0,30.0
ACY,25,0.0,0.0,0.0,0.0,0.0,22.0
ACY,26,27.0,0.0,24.0,0.0,0.0,0.0
ACY,27,36.0,0.0,3.0,0.0,65.0,9.0
ACY,28,123.0,0.0,21.0,0.0,116.0,0.0
ACY,29,23.0,0.0,73.0,0.0,200.0,0.0
ACY,30,0.0,0.0,0.0,0.0,65.0,20.0
ACY,31,35.0,0.0,0.0,0.0,0.0,8.0
ADK,1,0.0,6.0,6.0,0.0,14.0,0.0
ADK,5,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,8,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,12,0.0,0.0,0.0,0.0,0.0,4.0
ADK,15,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,19,0.0,0.0,0.0,0.0,0.0,22.0
ADK,22,0.0,0.0,0.0,0.0,0.0,17.0
ADK,26,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,29,0.0,0.0,0.0,0.0,41.0,-0.0
ADQ,1,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,2,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,3,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,4,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,5,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,6,0.0,0.0,10.0,0.0,22.0,0.0
ADQ,7,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,8,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,9,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,10,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,11,0.0,0.0,2.0,0.0,21.0,0.0
ADQ,12,0.0,0.0,3.0,12.0,0.0,0.0
ADQ,13,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,14,0.0,0.0,0.0,0.0,24.0,3.0
ADQ,15,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,16,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,17,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,18,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,19,0.0,0.0,0.0,6.0,65.0,2.0
ADQ,20,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,21,0.0,0.0,0.0,0.0,0.0,13.0
ADQ,22,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,23,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,24,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,25,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,26,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,27,0.0,0.0,0.0,0.0,33.0,7.0
ADQ,28,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,29,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,30,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,31,0.0,0.0,0.0,0.0,26.0,2.0
AEX,1,352.0,0.0,7.0,0.0,217.0,9.0
AEX,2,199.0,0.0,93.0,0.0,245.0,0.0
AEX,3,0.0,0.0,17.0,0.0,0.0,0.0
AEX,4,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,5,21.0,0.0,16.0,0.0,0.0,3.0
AEX,6,18.0,0.0,8.0,0.0,37.0,291.0
AEX,7,39.0,0.0,15.0,0.0,238.0,6.0
AEX,8,25.0,0.0,59.0,0.0,196.0,0.0
AEX,9,336.0,0.0,34.0,0.0,0.0,4.0
AEX,10,0.0,0.0,0.0,0.0,0.0,14.0
AEX,11,0.0,0.0,16.0,0.0,0.0,0.0
AEX,12,0.0,0.0,0.0,0.0,24.0,11.0
AEX,13,0.0,0.0,0.0,0.0,102.0,27.0
AEX,14,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,15,0.0,0.0,1.0,0.0,180.0,0.0
AEX,16,0.0,0.0,0.0,0.0,151.0,8.0
AEX,17,0.0,0.0,0.0,0.0,26.0,17.0
AEX,18,0.0,0.0,0.0,0.0,29.0,6.0
AEX,19,6.0,0.0,11.0,0.0,20.0,0.0
AEX,20,55.0,0.0,10.0,0.0,221.0,0.0
AEX,21,301.0,0.0,0.0,0.0,83.0,12.0
AEX,22,240.0,0.0,169.0,0.0,58.0,0.0
AEX,23,0.0,0.0,0.0,0.0,71.0,-0.0
AEX,24,40.0,0.0,0.0,0.0,0.0,9.0
AEX,25,0.0,0.0,0.0,0.0,0.0,10.0
AEX,26,0.0,0.0,0.0,0.0,92.0,10.0
AEX,27,0.0,0.0,0.0,0.0,0.0,4.0
AEX,28,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,29,19.0,0.0,84.0,0.0,42.0,0.0
AEX,30,4.0,0.0,0.0,0.0,17.0,16.0
AEX,31,41.0,0.0,0.0,0.0,67.0,19.0
AGS,1,39.0,0.0,21.0,0.0,48.0,5.0
AGS,2,92.0,0.0,86.0,0.0,58.0,0.0
AGS,3,0.0,0.0,0.0,0.0,24.0,2.0
AGS,4,42.0,0.0,10.0,0.0,22.0,10.0
AGS,5,0.0,0.0,0.0,0.0,0.0,6.0
AGS,6,251.0,0.0,0.0,0.0,0.0,15.0
AGS,7,52.0,0.0,1161.0,0.0,44.0,0.0
AGS,8,15.0,0.0,0.0,0.0,63.0,41.0
AGS,9,75.0,0.0,0.0,0.0,0.0,35.0
AGS,10,0.0,0.0,6.0,0.0,48.0,10.0
AGS,11,0.0,0.0,0.0,0.0,89.0,2.0
AGS,12,0.0,0.0,0.0,0.0,227.0,84.0
AGS,13,0.0,0.0,0.0,0.0,194.0,15.0
AGS,14,0.0,0.0,0.0,0.0,0.0,-0.0
AGS,15,0.0,0.0,0.0,0.0,0.0,47.0
AGS,16,0.0,0.0,0.0,0.0,0.0,-0.0
AGS,17,0.0,0.0,0.0,0.0,74.0,33.0
AGS,18,6.0,0.0,18.0,0.0,65.0,0.0
AGS,19,0.0,0.0,0.0,0.0,39.0,37.0
AGS,20,0.0,0.0,0.0,0.0,88.0,32.0
