Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABE,1,19.0,0.0,0.0,0.0,188.0,28.0
ABE,2,34.0,0.0,18.0,0.0,66.0,44.0
ABE,3,0.0,0.0,0.0,0.0,165.0,19.0
ABE,4,115.0,0.0,30.0,0.0,55.0,0.0
ABE,5,0.0,0.0,0.0,0.0,0.0,36.0
ABE,6,0.0,0.0,0.0,0.0,0.0,3.0
ABE,7,0.0,0.0,0.0,0.0,17.0,1.0
ABE,8,385.0,0.0,96.0,0.0,447.0,22.0
ABE,9,49.0,0.0,0.0,0.0,0.0,58.0
ABE,10,4.0,31.0,17.0,0.0,175.0,22.0
ABE,11,0.0,0.0,31.0,0.0,29.0,0.0
ABE,12,0.0,0.0,47.0,0.0,0.0,0.0
ABE,13,5.0,0.0,28.0,0.0,41.0,0.0
ABE,14,14.0,0.0,0.0,0.0,64.0,21.0
ABE,15,142.0,0.0,20.0,0.0,117.0,28.0
ABE,16,186.0,0.0,0.0,0.0,123.0,53.0
ABE,17,72.0,22.0,10.0,0.0,5.0,0.0
ABE,18,42.0,0.0,46.0,0.0,35.0,0.0
ABE,19,0.0,0.0,166.0,0.0,16.0,10.0
ABE,20,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,21,0.0,0.0,29.0,0.0,0.0,0.0
ABE,22,42.0,0.0,0.0,0.0,0.0,35.0
ABE,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,24,0.0,0.0,77.0,0.0,0.0,4.0
ABE,25,16.0,0.0,0.0,0.0,0.0,4.0
ABE,26,19.0,0.0,0.0,0.0,85.0,19.0
ABE,27,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,28,0.0,0.0,0.0,0.0,0.0,3.0
ABE,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,30,6.0,0.0,168.0,0.0,38.0,11.0
ABE,31,135.0,0.0,0.0,0.0,83.0,19.0
ABI,1,0.0,0.0,0.0,0.0,0.0,9.0
ABI,2,0.0,0.0,0.0,0.0,0.0,23.0
ABI,3,0.0,0.0,0.0,0.0,0.0,10.0
ABI,4,0.0,0.0,0.0,0.0,0.0,8.0
ABI,5,0.0,0.0,0.0,0.0,26.0,4.0
ABI,7,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,8,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,9,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,10,0.0,0.0,0.0,0.0,0.0,8.0
ABI,11,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,14,0.0,0.0,0.0,0.0,19.0,11.0
ABI,15,1.0,0.0,0.0,0.0,34.0,2.0
ABI,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,17,0.0,0.0,0.0,0.0,31.0,11.0
ABI,18,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,19,20.0,0.0,21.0,0.0,14.0,0.0
ABI,21,0.0,0.0,0.0,0.0,0.0,12.0
ABI,22,0.0,0.0,0.0,0.0,0.0,13.0
ABI,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,30,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,31,0.0,0.0,18.0,0.0,0.0,0.0
ABQ,1,138.0,0.0,112.0,0.0,378.0,110.0
ABQ,2,116.0,75.0,225.0,7.0,443.0,100.0
ABQ,3,117.0,2.0,54.0,0.0,696.0,65.0
ABQ,4,60.0,77.0,142.0,0.0,393.0,0.0
ABQ,5,43.0,75.0,58.0,0.0,428.0,50.0
ABQ,6,111.0,0.0,12.0,0.0,290.0,68.0
ABQ,7,66.0,27.0,113.0,0.0,308.0,0.0
ABQ,8,208.0,22.0,140.0,0.0,822.0,1.0
ABQ,9,8.0,0.0,317.0,0.0,315.0,0.0
ABQ,10,110.0,0.0,16.0,0.0,291.0,102.0
ABQ,11,381.0,0.0,57.0,0.0,198.0,105.0
ABQ,12,21.0,0.0,119.0,0.0,290.0,0.0
ABQ,13,91.0,0.0,7.0,0.0,321.0,103.0
ABQ,14,47.0,0.0,60.0,0.0,191.0,22.0
ABQ,15,181.0,0.0,95.0,0.0,156.0,68.0
ABQ,16,80.0,0.0,3.0,0.0,215.0,51.0
ABQ,17,47.0,109.0,66.0,0.0,325.0,11.0
ABQ,18,62.0,130.0,173.0,0.0,302.0,29.0
ABQ,19,183.0,316.0,246.0,0.0,527.0,0.0
ABQ,20,569.0,0.0,46.0,0.0,224.0,21.0
ABQ,21,18.0,0.0,118.0,0.0,311.0,93.0
ABQ,22,417.0,104.0,63.0,0.0,515.0,80.0
ABQ,23,223.0,0.0,37.0,0.0,88.0,89.0
ABQ,24,7.0,26.0,45.0,0.0,88.0,11.0
ABQ,25,71.0,44.0,78.0,0.0,70.0,33.0
ABQ,26,82.0,0.0,58.0,0.0,265.0,16.0
ABQ,27,123.0,0.0,0.0,0.0,53.0,112.0
ABQ,28,98.0,27.0,18.0,0.0,224.0,72.0
ABQ,29,262.0,90.0,89.0,0.0,264.0,0.0
ABQ,30,180.0,0.0,63.0,0.0,31.0,26.0
ABQ,31,16.0,0.0,17.0,0.0,60.0,80.0
ABR,1,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,3,0.0,0.0,0.0,0.0,0.0,11.0
ABR,4,0.0,0.0,0.0,0.0,0.0,10.0
ABR,5,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,7,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,8,112.0,0.0,0.0,0.0,0.0,23.0
ABR,9,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,10,0.0,0.0,0.0,0.0,0.0,2.0
ABR,11,0.0,0.0,0.0,0.0,0.0,11.0
ABR,12,0.0,0.0,0.0,0.0,0.0,1.0
ABR,13,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,14,0.0,0.0,0.0,0.0,0.0,7.0
ABR,15,0.0,0.0,0.0,0.0,0.0,5.0
ABR,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,18,0.0,0.0,0.0,0.0,0.0,11.0
ABR,19,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,20,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,22,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,24,0.0,0.0,0.0,0.0,0.0,2.0
ABR,25,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,27,0.0,0.0,0.0,0.0,0.0,-0.0
