Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABE,1,110.0,0.0,21.0,0.0,0.0,0.0
ABE,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,4,24.0,0.0,0.0,0.0,0.0,10.0
ABE,5,0.0,0.0,155.0,0.0,0.0,15.0
ABE,6,0.0,0.0,0.0,0.0,0.0,29.0
ABE,7,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,8,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,9,0.0,0.0,122.0,0.0,0.0,0.0
ABE,10,0.0,0.0,41.0,0.0,0.0,0.0
ABE,11,9.0,0.0,7.0,0.0,0.0,0.0
ABE,12,0.0,0.0,22.0,0.0,10.0,0.0
ABE,13,0.0,0.0,0.0,0.0,0.0,12.0
ABE,14,42.0,0.0,0.0,0.0,0.0,5.0
ABE,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,16,0.0,0.0,0.0,0.0,47.0,40.0
ABE,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,18,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,19,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,20,0.0,0.0,0.0,0.0,0.0,17.0
ABE,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,22,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,25,0.0,0.0,0.0,0.0,0.0,1668.0
ABE,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABE,27,17.0,0.0,9.0,0.0,0.0,0.0
ABE,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,1,0.0,0.0,0.0,0.0,18.0,13.0
ABI,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,3,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,5,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,6,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,7,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,8,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,9,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,10,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABI,13,0.0,0.0,0.0,0.0,0.0,-0.0
