Origin,DayofMonth,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,UnknownDelay
ABR,15,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,16,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,18,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,19,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,20,0.0,0.0,0.0,0.0,0.0,5.0
ABR,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,22,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,25,0.0,0.0,0.0,0.0,0.0,4.0
ABR,26,0.0,0.0,0.0,0.0,0.0,2.0
ABR,27,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,28,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,29,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,30,0.0,0.0,0.0,0.0,0.0,-0.0
ABR,31,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,1,0.0,0.0,23.0,0.0,0.0,0.0
ABY,2,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,3,7.0,0.0,18.0,0.0,235.0,0.0
ABY,4,135.0,0.0,9.0,0.0,95.0,0.0
ABY,5,175.0,0.0,0.0,0.0,0.0,37.0
ABY,6,0.0,0.0,0.0,0.0,0.0,12.0
ABY,7,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,8,0.0,0.0,0.0,0.0,0.0,13.0
ABY,9,0.0,0.0,0.0,0.0,0.0,21.0
ABY,10,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,11,0.0,0.0,0.0,0.0,139.0,4.0
ABY,12,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,13,6.0,0.0,3.0,0.0,75.0,0.0
ABY,14,0.0,0.0,4.0,0.0,14.0,0.0
ABY,15,0.0,0.0,1.0,0.0,57.0,9.0
ABY,16,0.0,0.0,0.0,0.0,25.0,12.0
ABY,17,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,18,0.0,0.0,0.0,0.0,25.0,2.0
ABY,19,5.0,0.0,13.0,0.0,36.0,0.0
ABY,20,0.0,0.0,0.0,0.0,0.0,15.0
ABY,21,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,22,0.0,0.0,0.0,0.0,22.0,3.0
ABY,23,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,24,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,25,11.0,0.0,9.0,0.0,0.0,0.0
ABY,26,0.0,0.0,0.0,0.0,0.0,-0.0
ABY,27,0.0,0.0,0.0,0.0,25.0,5.0
ABY,28,202.0,0.0,13.0,0.0,0.0,0.0
ABY,29,0.0,0.0,0.0,0.0,0.0,9.0
ABY,30,0.0,0.0,0.0,0.0,0.0,14.0
ABY,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,4,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,5,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,6,0.0,0.0,0.0,0.0,0.0,3.0
ACK,7,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,8,0.0,0.0,0.0,0.0,0.0,2.0
ACK,9,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,10,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,11,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,12,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,13,0.0,0.0,42.0,0.0,73.0,26.0
ACK,14,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,15,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,16,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,17,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,18,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,19,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,20,0.0,0.0,8.0,0.0,31.0,22.0
ACK,21,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,22,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,23,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,24,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,25,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,26,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,27,20.0,0.0,0.0,0.0,119.0,38.0
ACK,28,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,29,0.0,0.0,0.0,0.0,0.0,-0.0
ACK,30,22.0,420.0,22.0,0.0,142.0,0.0
ACK,31,0.0,0.0,0.0,0.0,0.0,5.0
ACT,1,15.0,0.0,0.0,0.0,106.0,45.0
ACT,2,0.0,0.0,0.0,0.0,28.0,49.0
ACT,3,0.0,0.0,0.0,0.0,30.0,8.0
ACT,4,0.0,0.0,0.0,0.0,60.0,4.0
ACT,5,20.0,0.0,0.0,0.0,26.0,9.0
ACT,6,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,7,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,8,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,9,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,10,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,11,0.0,0.0,0.0,0.0,0.0,12.0
ACT,12,0.0,0.0,0.0,0.0,0.0,8.0
ACT,13,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,14,0.0,0.0,43.0,0.0,0.0,0.0
ACT,15,0.0,0.0,34.0,0.0,0.0,0.0
ACT,16,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,17,54.0,0.0,0.0,0.0,0.0,5.0
ACT,18,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,19,96.0,0.0,0.0,0.0,52.0,16.0
ACT,20,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,21,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,22,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,23,0.0,0.0,0.0,0.0,76.0,14.0
ACT,24,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,25,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,26,7.0,0.0,9.0,0.0,27.0,0.0
ACT,27,71.0,0.0,0.0,0.0,231.0,18.0
ACT,28,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,29,0.0,0.0,0.0,0.0,0.0,-0.0
ACT,30,0.0,0.0,0.0,0.0,0.0,10.0
ACT,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,1,222.0,0.0,0.0,0.0,0.0,22.0
ACV,2,0.0,0.0,16.0,0.0,0.0,0.0
ACV,3,0.0,0.0,74.0,0.0,0.0,0.0
ACV,4,26.0,0.0,0.0,0.0,0.0,12.0
ACV,5,0.0,0.0,71.0,0.0,38.0,0.0
ACV,6,5.0,0.0,0.0,0.0,60.0,12.0
ACV,7,0.0,0.0,35.0,0.0,46.0,24.0
ACV,8,325.0,0.0,38.0,0.0,26.0,0.0
ACV,9,0.0,0.0,0.0,0.0,0.0,29.0
ACV,10,0.0,0.0,0.0,0.0,239.0,21.0
ACV,11,0.0,0.0,17.0,0.0,16.0,0.0
ACV,12,0.0,0.0,18.0,0.0,124.0,30.0
ACV,13,12.0,0.0,162.0,0.0,120.0,0.0
ACV,14,0.0,0.0,61.0,0.0,0.0,11.0
ACV,15,0.0,0.0,0.0,0.0,0.0,6.0
ACV,16,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,17,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,18,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,19,0.0,0.0,49.0,0.0,66.0,26.0
ACV,20,0.0,0.0,208.0,0.0,310.0,9.0
ACV,21,0.0,0.0,0.0,0.0,0.0,3.0
ACV,22,0.0,0.0,0.0,0.0,22.0,13.0
ACV,23,0.0,0.0,0.0,0.0,0.0,19.0
ACV,24,0.0,0.0,2.0,0.0,127.0,0.0
ACV,25,0.0,0.0,0.0,0.0,100.0,20.0
ACV,26,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,27,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,28,0.0,0.0,0.0,0.0,0.0,16.0
ACV,29,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,30,0.0,0.0,0.0,0.0,0.0,-0.0
ACV,31,0.0,0.0,0.0,0.0,0.0,-0.0
ACY,1,294.0,0.0,122.0,0.0,294.0,10.0
ACY,2,73.0,0.0,62.0,0.0,147.0,74.0
ACY,3,0.0,0.0,42.0,0.0,0.0,17.0
ACY,4,23.0,0.0,383.0,0.0,160.0,0.0
ACY,5,0.0,0.0,112.0,0.0,0.0,0.0
ACY,6,11.0,0.0,0.0,0.0,33.0,42.0
ACY,7,2.0,0.0,6.0,0.0,31.0,8.0
ACY,8,6.0,0.0,16.0,0.0,320.0,3.0
ACY,9,22.0,0.0,4.0,0.0,244.0,44.0
ACY,10,9.0,0.0,59.0,0.0,162.0,0.0
ACY,11,4.0,0.0,23.0,0.0,102.0,0.0
ACY,12,0.0,0.0,11.0,0.0,4.0,16.0
ACY,13,3.0,0.0,50.0,0.0,8.0,16.0
ACY,14,16.0,0.0,2.0,0.0,0.0,39.0
ACY,15,2.0,0.0,49.0,0.0,5.0,23.0
ACY,16,18.0,0.0,1.0,0.0,38.0,17.0
ACY,17,27.0,0.0,6.0,0.0,241.0,17.0
ACY,18,6.0,0.0,14.0,0.0,0.0,8.0
ACY,19,18.0,0.0,64.0,0.0,0.0,0.0
ACY,20,5.0,0.0,1.0,0.0,33.0,41.0
ACY,21,0.0,0.0,0.0,0.0,0.0,20.0
ACY,22,34.0,0.0,2.0,0.0,127.0,8.0
ACY,23,13.0,0.0,12.0,0.0,0.0,50.0
ACY,24,0.0,0.0,55.0,0.0,0.0,29.0
ACY,25,28.0,0.0,147.0,0.0,41.0,0.0
ACY,26,42.0,0.0,0.0,0.0,0.0,44.0
ACY,27,0.0,0.0,69.0,0.0,0.0,13.0
ACY,28,0.0,0.0,0.0,0.0,0.0,20.0
ACY,29,15.0,0.0,71.0,0.0,211.0,0.0
ACY,30,0.0,0.0,0.0,0.0,0.0,11.0
ACY,31,0.0,201.0,34.0,0.0,17.0,0.0
ADK,1,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,5,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,8,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,12,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,15,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,19,0.0,0.0,0.0,0.0,0.0,4.0
ADK,22,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,26,0.0,0.0,0.0,0.0,0.0,-0.0
ADK,29,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,1,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,2,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,3,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,4,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,5,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,6,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,7,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,8,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,9,0.0,0.0,4.0,0.0,12.0,0.0
ADQ,10,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,11,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,12,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,13,16.0,0.0,0.0,0.0,0.0,1.0
ADQ,14,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,15,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,16,0.0,0.0,11.0,3.0,16.0,0.0
ADQ,17,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,18,10.0,0.0,12.0,0.0,0.0,0.0
ADQ,19,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,20,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,21,0.0,0.0,6.0,16.0,0.0,0.0
ADQ,22,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,23,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,24,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,25,496.0,0.0,3.0,0.0,0.0,0.0
ADQ,26,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,27,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,28,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,29,0.0,0.0,0.0,0.0,0.0,-0.0
ADQ,30,0.0,0.0,0.0,0.0,0.0,10.0
ADQ,31,0.0,0.0,17.0,0.0,0.0,0.0
AEX,1,25.0,0.0,33.0,0.0,19.0,0.0
AEX,2,0.0,0.0,24.0,0.0,47.0,0.0
AEX,3,0.0,0.0,0.0,0.0,0.0,15.0
AEX,4,9.0,0.0,0.0,0.0,178.0,24.0
AEX,5,0.0,0.0,0.0,0.0,0.0,46.0
AEX,6,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,7,26.0,0.0,0.0,0.0,0.0,12.0
AEX,8,8.0,0.0,17.0,0.0,0.0,0.0
AEX,9,0.0,0.0,91.0,0.0,26.0,12.0
AEX,10,2.0,0.0,0.0,0.0,46.0,3.0
AEX,11,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,12,4.0,0.0,9.0,0.0,22.0,-0.0
AEX,13,0.0,0.0,0.0,0.0,38.0,10.0
AEX,14,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,15,0.0,0.0,44.0,0.0,60.0,14.0
AEX,16,0.0,0.0,0.0,0.0,62.0,10.0
AEX,17,0.0,0.0,18.0,0.0,0.0,0.0
AEX,18,0.0,0.0,0.0,0.0,66.0,4.0
AEX,19,0.0,0.0,3.0,0.0,47.0,10.0
AEX,20,3.0,0.0,10.0,0.0,141.0,-0.0
AEX,21,0.0,0.0,0.0,0.0,0.0,9.0
AEX,22,155.0,0.0,0.0,0.0,0.0,1.0
AEX,23,16.0,0.0,4.0,0.0,104.0,15.0
AEX,24,7.0,0.0,12.0,0.0,0.0,2.0
AEX,25,0.0,0.0,0.0,0.0,105.0,6.0
AEX,26,132.0,0.0,85.0,0.0,0.0,0.0
AEX,27,9.0,0.0,23.0,0.0,59.0,0.0
AEX,28,0.0,0.0,0.0,0.0,0.0,19.0
AEX,29,0.0,0.0,0.0,0.0,0.0,-0.0
AEX,30,0.0,0.0,0.0,0.0,89.0,13.0
AEX,31,0.0,0.0,0.0,0.0,0.0,-0.0
AGS,1,71.0,0.0,3.0,0.0,153.0,15.0
AGS,2,37.0,0.0,0.0,0.0,41.0,27.0
AGS,3,0.0,0.0,2.0,0.0,16.0,10.0
AGS,4,0.0,0.0,0.0,0.0,68.0,32.0
AGS,5,0.0,0.0,0.0,0.0,0.0,-0.0
AGS,6,0.0,0.0,0.0,0.0,0.0,5.0
AGS,7,0.0,0.0,0.0,0.0,0.0,1.0
AGS,8,0.0,0.0,0.0,0.0,0.0,8.0
AGS,9,0.0,0.0,1.0,0.0,36.0,1.0
AGS,10,0.0,0.0,0.0,0.0,0.0,14.0
AGS,11,0.0,0.0,0.0,0.0,0.0,27.0
AGS,12,0.0,0.0,18.0,0.0,164.0,0.0
AGS,13,215.0,0.0,56.0,0.0,0.0,0.0
AGS,14,254.0,0.0,0.0,0.0,0.0,20.0
AGS,15,0.0,0.0,0.0,0.0,0.0,6.0
AGS,16,0.0,0.0,0.0,0.0,83.0,1.0
AGS,17,0.0,0.0,15.0,0.0,0.0,13.0
AGS,18,0.0,0.0,0.0,0.0,86.0,14.0
AGS,19,8.0,0.0,24.0,0.0,14.0,0.0
AGS,20,51.0,0.0,63.0,0.0,0.0,0.0
AGS,21,24.0,0.0,51.0,0.0,0.0,0.0
AGS,22,0.0,0.0,0.0,0.0,0.0,2.0
AGS,23,0.0,0.0,0.0,0.0,0.0,7.0
AGS,24,0.0,0.0,0.0,0.0,0.0,5.0
AGS,25,0.0,0.0,0.0,0.0,0.0,9.0
AGS,26,114.0,0.0,0.0,0.0,23.0,8.0
AGS,27,0.0,0.0,0.0,0.0,0.0,3.0
AGS,28,350.0,0.0,0.0,0.0,0.0,25.0
AGS,29,0.0,0.0,0.0,0.0,0.0,-0.0
AGS,30,0.0,0.0,0.0,0.0,0.0,1.0
AGS,31,0.0,0.0,34.0,0.0,0.0,0.0
ALB,1,41.0,0.0,147.0,0.0,64.0,0.0
ALB,2,127.0,4.0,54.0,0.0,413.0,0.0
ALB,3,3.0,0.0,176.0,0.0,67.0,0.0
ALB,4,164.0,0.0,125.0,0.0,414.0,0.0
ALB,5,5.0,0.0,27.0,0.0,11.0,29.0
ALB,6,365.0,0.0,0.0,0.0,389.0,129.0
ALB,7,0.0,0.0,0.0,0.0,0.0,2.0
ALB,8,0.0,2.0,0.0,0.0,230.0,92.0
ALB,9,33.0,0.0,83.0,0.0,82.0,0.0
ALB,10,0.0,0.0,24.0,0.0,37.0,6.0
ALB,11,0.0,0.0,2.0,0.0,25.0,104.0
ALB,12,0.0,0.0,291.0,0.0,7.0,0.0
ALB,13,0.0,0.0,18.0,0.0,19.0,69.0
ALB,14,8.0,0.0,11.0,0.0,132.0,22.0
ALB,15,10.0,0.0,19.0,0.0,54.0,0.0
ALB,16,5.0,0.0,1.0,0.0,30.0,55.0
ALB,17,0.0,0.0,300.0,0.0,14.0,0.0
ALB,18,37.0,0.0,52.0,0.0,81.0,0.0
ALB,19,0.0,0.0,24.0,0.0,0.0,5.0
ALB,20,15.0,0.0,60.0,0.0,215.0,0.0
ALB,21,15.0,0.0,9.0,0.0,42.0,0.0
ALB,22,26.0,0.0,0.0,0.0,0.0,80.0
ALB,23,9.0,20.0,0.0,0.0,127.0,114.0
ALB,24,0.0,0.0,0.0,0.0,19.0,30.0
ALB,25,247.0,0.0,221.0,0.0,0.0,61.0
ALB,26,54.0,0.0,0.0,0.0,83.0,93.0
ALB,27,0.0,0.0,57.0,0.0,35.0,114.0
ALB,28,0.0,0.0,19.0,0.0,0.0,54.0
ALB,29,24.0,0.0,0.0,0.0,23.0,18.0
ALB,30,0.0,0.0,23.0,0.0,25.0,23.0
ALB,31,75.0,0.0,100.0,0.0,46.0,49.0
AMA,1,0.0,0.0,0.0,0.0,16.0,9.0
AMA,2,0.0,0.0,0.0,0.0,25.0,4.0
AMA,3,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,4,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,5,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,6,0.0,0.0,202.0,0.0,24.0,0.0
AMA,7,0.0,0.0,0.0,0.0,0.0,9.0
AMA,8,0.0,21.0,40.0,0.0,7.0,0.0
AMA,9,0.0,0.0,0.0,0.0,26.0,26.0
AMA,10,0.0,0.0,0.0,0.0,0.0,1.0
AMA,11,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,12,0.0,0.0,0.0,0.0,0.0,9.0
AMA,13,0.0,0.0,0.0,0.0,0.0,10.0
AMA,14,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,15,191.0,0.0,0.0,0.0,28.0,11.0
AMA,16,292.0,0.0,4.0,0.0,23.0,13.0
AMA,17,0.0,0.0,0.0,0.0,0.0,8.0
AMA,18,0.0,0.0,0.0,0.0,0.0,4.0
AMA,19,0.0,0.0,107.0,0.0,0.0,22.0
AMA,20,0.0,0.0,0.0,0.0,0.0,19.0
AMA,21,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,22,7.0,0.0,6.0,0.0,8.0,14.0
AMA,23,112.0,0.0,1.0,0.0,40.0,25.0
AMA,24,0.0,0.0,0.0,0.0,0.0,7.0
AMA,25,0.0,0.0,0.0,0.0,0.0,14.0
AMA,26,0.0,0.0,37.0,0.0,59.0,4.0
AMA,27,0.0,0.0,22.0,0.0,189.0,187.0
AMA,28,0.0,0.0,0.0,0.0,0.0,21.0
AMA,29,234.0,45.0,35.0,0.0,241.0,0.0
AMA,30,0.0,0.0,0.0,0.0,0.0,-0.0
AMA,31,0.0,341.0,46.0,0.0,0.0,0.0
ANC,1,135.0,0.0,169.0,0.0,44.0,0.0
ANC,2,27.0,25.0,257.0,0.0,0.0,0.0
ANC,3,36.0,0.0,122.0,0.0,13.0,0.0
ANC,4,14.0,0.0,78.0,0.0,0.0,0.0
ANC,5,0.0,0.0,0.0,0.0,0.0,229.0
ANC,6,97.0,0.0,0.0,0.0,0.0,28.0
ANC,7,36.0,0.0,38.0,0.0,49.0,0.0
ANC,8,19.0,0.0,0.0,0.0,0.0,94.0
ANC,9,82.0,0.0,5.0,0.0,60.0,98.0
ANC,10,60.0,0.0,14.0,0.0,0.0,38.0
ANC,11,745.0,0.0,4.0,0.0,0.0,62.0
ANC,12,79.0,0.0,39.0,0.0,586.0,1.0
ANC,13,19.0,0.0,17.0,0.0,0.0,0.0
ANC,14,0.0,0.0,0.0,0.0,0.0,5.0
ANC,15,49.0,0.0,28.0,0.0,70.0,8.0
ANC,16,40.0,0.0,8.0,0.0,0.0,80.0
ANC,17,48.0,0.0,10.0,0.0,108.0,52.0
ANC,18,60.0,0.0,5.0,0.0,31.0,110.0
ANC,19,14.0,0.0,28.0,0.0,38.0,66.0
ANC,20,45.0,128.0,19.0,0.0,42.0,72.0
ANC,21,65.0,0.0,17.0,0.0,45.0,50.0
ANC,22,11.0,0.0,0.0,0.0,101.0,75.0
ANC,23,26.0,0.0,18.0,0.0,15.0,50.0
ANC,24,18.0,0.0,37.0,0.0,0.0,0.0
ANC,25,29.0,0.0,101.0,0.0,45.0,54.0
ANC,26,24.0,0.0,14.0,0.0,48.0,50.0
ANC,27,41.0,0.0,0.0,0.0,0.0,120.0
ANC,28,16.0,0.0,0.0,0.0,0.0,41.0
ANC,29,547.0,0.0,6.0,0.0,159.0,110.0
ANC,30,773.0,0.0,0.0,0.0,0.0,45.0
ANC,31,36.0,0.0,120.0,0.0,121.0,0.0
APN,1,0.0,0.0,0.0,0.0,0.0,-0.0
APN,2,0.0,0.0,0.0,0.0,0.0,-0.0
APN,3,94.0,0.0,0.0,0.0,73.0,22.0
APN,4,0.0,0.0,0.0,0.0,0.0,-0.0
APN,5,0.0,0.0,0.0,0.0,0.0,9.0
APN,6,0.0,0.0,0.0,0.0,0.0,-0.0
APN,7,0.0,0.0,0.0,0.0,0.0,-0.0
APN,8,0.0,0.0,0.0,0.0,0.0,-0.0
APN,9,0.0,0.0,0.0,0.0,0.0,-0.0
APN,10,0.0,0.0,0.0,0.0,0.0,2.0
APN,11,0.0,0.0,0.0,0.0,0.0,-0.0
APN,12,0.0,0.0,0.0,0.0,0.0,-0.0
APN,13,0.0,0.0,0.0,0.0,0.0,-0.0
APN,14,0.0,0.0,0.0,0.0,0.0,-0.0
APN,15,0.0,0.0,0.0,0.0,0.0,1.0
APN,16,0.0,0.0,0.0,0.0,0.0,-0.0
